split,asin,item_id,has_title,has_desc,has_image,has_categories,title_len,desc_len,title_tokens,desc_tokens,text_tokens,category_depth,alpha_ratio,noisy_ratio,cov_i,txt_i,att_i,clean_i,quality_score,quality_bucket
warm,B002XBBLJS,5134,1,1,1,1,53,91,10,15,25,3,0.9338842975206612,0.06611570247933884,1.0,0.25265407544151985,0.7142857142857143,1.0,0.6812860692616748,low
warm,B002XHA5A8,5135,1,1,1,1,93,202,15,30,45,4,0.9523809523809523,0.047619047619047616,1.0,0.4390901449087373,0.8571428571428571,1.0,0.7751101221466296,mid
warm,B002XHACJW,5136,1,1,1,1,98,540,16,78,94,4,0.9597069597069597,0.040293040293040296,1.0,0.6760742367640925,0.8571428571428571,1.0,0.8580545542960037,high
warm,B002XHACTM,5137,1,1,1,1,90,262,15,41,56,4,0.9528619528619529,0.04713804713804714,1.0,0.5091525301451606,0.8571428571428571,1.0,0.7996319569793776,mid
warm,B002XHADBO,5138,1,1,1,1,82,154,14,23,37,4,0.9108910891089109,0.0891089108910891,1.0,0.37665931784136814,0.8571428571428571,1.0,0.7532593326730502,low
warm,B002XHAEMC,5139,1,1,1,1,83,181,13,25,38,4,0.9213973799126638,0.07860262008733625,1.0,0.3851472877453121,0.8571428571428571,1.0,0.7562301221394306,mid
warm,B002XHFIM8,5140,1,1,1,1,79,146,14,24,38,4,0.8736842105263158,0.12631578947368421,1.0,0.3851472877453121,0.8571428571428571,1.0,0.7562301221394306,mid
warm,B002XHJI9W,5141,1,1,1,1,74,219,14,32,46,4,0.904,0.096,1.0,0.44611769464658035,0.8571428571428571,1.0,0.7775697645548746,mid
warm,B002XITLL6,5142,1,1,1,1,43,303,7,50,57,3,0.9656357388316151,0.03436426116838488,1.0,0.5148356032712502,0.7142857142857143,1.0,0.7730496040020804,mid
warm,B002XITX8C,5143,1,1,1,1,58,177,12,30,42,4,0.9238578680203046,0.07614213197969544,1.0,0.417052460886618,0.8571428571428571,1.0,0.7673969327388878,mid
warm,B002XITY36,5144,1,1,1,1,55,134,11,21,32,4,0.9192546583850931,0.08074534161490683,1.0,0.3305592803856552,0.8571428571428571,1.0,0.7371243195635507,low
warm,B002XITZ6M,5145,1,1,1,1,77,614,14,101,115,4,0.910472972972973,0.08952702702702703,1.0,0.7413342457320088,0.8571428571428571,1.0,0.8808955574347744,high
warm,B002XITZ6W,5146,1,1,1,1,65,158,12,23,35,4,0.921875,0.078125,1.0,0.35899185476455076,0.8571428571428571,1.0,0.7470757205961641,low
warm,B002XITZJY,5147,1,1,1,1,72,178,16,31,47,4,0.9323671497584541,0.06763285024154589,1.0,0.45299728492151686,0.8571428571428571,1.0,0.7799776211511024,mid
warm,B002XNZJVW,5148,1,1,1,1,53,726,11,108,119,4,0.9773755656108597,0.02262443438914027,1.0,0.7524122038442412,0.8571428571428571,1.0,0.8847728427740559,high
warm,B002XOQSPC,5149,1,1,1,1,37,298,5,43,48,4,0.9003436426116839,0.09965635738831616,1.0,0.4597350178170837,0.8571428571428571,1.0,0.7823358276645508,mid
warm,B002XPVHZ2,5150,1,1,1,1,41,54,6,9,15,3,0.9259259259259259,0.07407407407407407,1.0,0.09400543015696611,0.7142857142857143,1.0,0.625759043412081,low
warm,B002XQ1TB8,5151,1,1,1,1,74,240,13,35,48,4,0.9296296296296296,0.07037037037037037,1.0,0.4597350178170837,0.8571428571428571,1.0,0.7823358276645508,mid
warm,B002XQ1VAM,5152,1,1,1,1,76,180,15,28,43,5,0.9354838709677419,0.06451612903225806,1.0,0.4245647105426213,1.0,1.0,0.7985976486899174,mid
warm,B002XQ1Y86,5153,1,1,1,1,50,390,12,63,75,4,0.9809782608695652,0.019021739130434784,1.0,0.6031579603021267,0.8571428571428571,1.0,0.8325338575343156,mid
warm,B002XQ1YT0,5154,1,1,1,1,67,143,15,23,38,4,0.9318181818181818,0.06818181818181818,1.0,0.3851472877453121,0.8571428571428571,1.0,0.7562301221394306,mid
warm,B002XREW0C,5155,1,1,1,1,49,200,10,35,45,5,0.9223300970873787,0.07766990291262135,1.0,0.4390901449087373,1.0,1.0,0.803681550718058,mid
warm,B002XTZUNI,5156,1,1,1,1,57,770,8,121,129,4,0.9475177304964539,0.0524822695035461,1.0,0.7785676368250025,0.8571428571428571,1.0,0.8939272443173222,high
warm,B002XWZH6A,5157,1,1,1,1,95,1124,14,174,188,3,0.9670861568247822,0.03291384317521781,1.0,0.9008485033591604,0.7142857142857143,1.0,0.908154119032849,high
warm,B002XXAUE8,5158,1,1,1,1,86,303,12,56,68,3,0.9628482972136223,0.03715170278637771,1.0,0.5715833572125297,0.7142857142857143,1.0,0.7929113178815282,mid
warm,B002XXB5FG,5159,1,1,1,1,39,260,5,40,45,6,0.9416342412451362,0.058365758754863814,1.0,0.4390901449087373,1.0,1.0,0.803681550718058,mid
warm,B002XY1NHU,5160,1,1,1,1,42,558,7,88,95,4,0.9526627218934911,0.047337278106508875,1.0,0.6794959273822754,0.8571428571428571,1.0,0.8592521460123678,high
warm,B002XY7HDE,5161,1,1,1,1,52,101,7,13,20,4,0.8962962962962963,0.1037037037037037,1.0,0.1828647938300588,0.8571428571428571,1.0,0.685431249269092,low
warm,B002Y1I6UO,5162,1,1,1,1,23,298,3,30,33,3,0.9103448275862069,0.0896551724137931,1.0,0.3403142874266874,0.7142857142857143,1.0,0.7119671434564834,low
warm,B002Y1Y1I0,5163,1,1,1,1,53,1828,8,312,320,5,0.9344894026974951,0.06551059730250482,1.0,1.0,1.0,1.0,0.9999999999999999,high
warm,B002Y26RUE,5164,1,0,1,1,81,0,13,0,13,5,0.8840579710144928,0.11594202898550725,0.75,0.050371581526266536,1.0,1.0,0.5801300535341932,low
warm,B002Y26RWM,5165,1,1,1,1,92,416,14,70,84,4,0.9461358313817331,0.053864168618266976,1.0,0.6397292063494117,0.8571428571428571,1.0,0.8453337936508655,high
warm,B002Y26V00,5166,1,1,1,1,67,318,13,52,65,4,0.9104938271604939,0.08950617283950617,1.0,0.5570579228464135,0.8571428571428571,1.0,0.8163988444248161,mid
warm,B002Y2HDQG,5167,1,1,1,1,29,301,4,53,57,4,0.9743589743589743,0.02564102564102564,1.0,0.5148356032712502,0.8571428571428571,1.0,0.801621032573509,mid
warm,B002Y2R2KS,5168,1,1,1,1,84,562,11,96,107,3,0.9491525423728814,0.05084745762711865,1.0,0.7179837095291017,0.7142857142857143,1.0,0.8441514411923284,high
warm,B002YFN49I,5169,1,1,1,1,71,519,14,91,105,5,0.9406952965235174,0.05930470347648262,1.0,0.7118757098564659,1.0,1.0,0.899156498449763,high
warm,B002YHRXI4,5170,1,1,1,1,82,148,15,24,39,5,0.9432989690721649,0.05670103092783505,1.0,0.3934203490796904,1.0,1.0,0.7876971221778916,mid
warm,B002YJIKHU,5171,1,1,1,1,50,166,7,25,32,4,0.9518716577540107,0.0481283422459893,1.0,0.3305592803856552,0.8571428571428571,1.0,0.7371243195635507,low
warm,B002YK54XC,5172,1,1,1,1,44,67,6,10,16,4,0.9042553191489362,0.09574468085106383,1.0,0.11381564496592887,0.8571428571428571,1.0,0.6612640471666466,low
warm,B002YR2D5W,5173,1,1,1,1,52,979,10,143,153,4,0.9626696832579186,0.03733031674208145,1.0,0.8339281468334387,0.8571428571428571,1.0,0.9133034228202749,high
warm,B002YY3RT6,5174,1,1,1,1,58,275,10,45,55,5,0.9714285714285714,0.02857142857142857,1.0,0.5033688664477836,1.0,1.0,0.8261791032567242,mid
warm,B002Z13TKK,5175,1,1,1,1,47,215,9,34,43,4,0.9282511210762332,0.07174887892376682,1.0,0.4245647105426213,0.8571428571428571,1.0,0.7700262201184888,mid
warm,B002Z3R7F6,5176,1,1,1,1,63,462,11,72,83,4,0.9662162162162162,0.033783783783783786,1.0,0.6358620787515756,0.8571428571428571,1.0,0.8439802989916229,high
warm,B002Z64W5Q,5177,1,1,1,1,85,694,13,120,133,5,0.9388714733542319,0.061128526645768025,1.0,0.7884704694592575,1.0,1.0,0.9259646643107401,high
warm,B002Z684Q4,5178,1,1,1,1,39,100,6,17,23,4,0.9572649572649573,0.042735042735042736,1.0,0.22649864246075851,0.8571428571428571,1.0,0.7007030962898368,low
warm,B002Z7EOOE,5179,1,0,1,1,94,0,16,0,16,4,0.9,0.1,0.75,0.11381564496592887,0.8571428571428571,1.0,0.5737640471666465,low
warm,B002Z7FVTQ,5180,1,1,1,1,97,395,20,58,78,4,0.9544364508393285,0.045563549160671464,1.0,0.6158086421463105,0.8571428571428571,1.0,0.8369615961797802,mid
warm,B002ZASTP6,5181,1,1,1,1,85,588,15,81,96,4,0.9568965517241379,0.04310344827586207,1.0,0.6828821594286427,0.8571428571428571,1.0,0.8604373272285962,high
warm,B002ZBBX4O,5182,1,1,1,1,91,557,17,84,101,4,0.9347826086956522,0.06521739130434782,1.0,0.699306142191238,0.8571428571428571,1.0,0.8661857211955047,high
warm,B002ZG94UY,5183,1,1,1,1,42,328,8,47,55,3,0.9498432601880877,0.050156739811912224,1.0,0.5033688664477836,0.7142857142857143,1.0,0.7690362461138671,mid
warm,B002ZG96HA,5184,1,1,1,1,33,84,6,13,19,4,0.8823529411764706,0.11764705882352941,1.0,0.1669217066189319,0.8571428571428571,1.0,0.6798511687451975,low
warm,B002ZHR33I,5185,1,1,1,1,27,582,4,78,82,4,0.9735849056603774,0.026415094339622643,1.0,0.6319486371478165,0.8571428571428571,1.0,0.8426105944303072,high
warm,B002ZJ1L84,5186,1,1,1,1,56,132,9,23,32,4,0.9554140127388535,0.044585987261146494,1.0,0.3305592803856552,0.8571428571428571,1.0,0.7371243195635507,low
warm,B002ZNJI8K,5187,1,1,1,1,67,67,9,12,21,5,0.8260869565217391,0.17391304347826086,1.0,0.19806606808186294,1.0,1.0,0.719323123828652,low
warm,B002ZNJI94,5188,1,1,1,1,74,186,10,32,42,5,0.8944954128440367,0.10550458715596331,1.0,0.417052460886618,1.0,1.0,0.7959683613103162,mid
warm,B002ZNJI9Y,5189,1,1,1,1,73,154,10,25,35,5,0.8860103626943006,0.11398963730569948,1.0,0.35899185476455076,1.0,1.0,0.7756471491675928,mid
warm,B002ZNJIJE,5190,1,1,1,1,40,40,6,7,13,5,0.9130434782608695,0.08695652173913043,1.0,0.050371581526266536,1.0,1.0,0.6676300535341932,low
warm,B002ZNJJLQ,5191,1,1,1,1,36,38,5,5,10,4,0.9848484848484849,0.015151515151515152,1.0,0.0,0.8571428571428571,1.0,0.6214285714285713,low
warm,B002ZNJU7Y,5192,1,0,1,1,72,0,15,0,15,4,0.8793103448275862,0.1206896551724138,0.75,0.09400543015696611,0.8571428571428571,1.0,0.5668304719835096,low
warm,B002ZNJYRA,5193,1,0,1,1,83,0,14,0,14,5,0.8591549295774648,0.14084507042253522,0.75,0.0729162764619658,1.0,1.0,0.588020696761688,low
warm,B002ZQ9COM,5194,1,1,1,1,35,61,6,8,14,4,0.9047619047619048,0.09523809523809523,1.0,0.0729162764619658,0.8571428571428571,1.0,0.6469492681902594,low
warm,B002ZSW7OC,5195,1,1,1,1,34,448,7,66,73,5,0.9491525423728814,0.05084745762711865,1.0,0.594443618052277,1.0,1.0,0.8580552663182969,high
warm,B002ZTT9II,5196,1,1,1,1,87,269,14,40,54,4,0.9606557377049181,0.03934426229508197,1.0,0.49748098700458726,0.8571428571428571,1.0,0.7955469168801769,mid
warm,B002ZTV9SG,5197,1,1,1,1,94,227,15,36,51,4,0.9522058823529411,0.04779411764705882,1.0,0.47915271790227837,0.8571428571428571,1.0,0.7891320226943689,mid
warm,B00303STIY,5198,1,1,1,1,85,137,13,21,34,4,0.9312169312169312,0.06878306878306878,1.0,0.3497865004489907,0.8571428571428571,1.0,0.7438538465857182,low
warm,B003044ZCM,5199,1,1,1,1,43,86,7,12,19,4,0.8828828828828829,0.11711711711711711,1.0,0.1669217066189319,0.8571428571428571,1.0,0.6798511687451975,low
warm,B00306CISI,5200,1,1,1,1,61,287,7,40,47,4,0.956953642384106,0.04304635761589404,1.0,0.45299728492151686,0.8571428571428571,1.0,0.7799776211511024,mid
warm,B00307CD46,5201,1,1,1,1,45,375,7,55,62,5,0.9694444444444444,0.030555555555555555,1.0,0.5418566485946096,1.0,1.0,0.8396498270081133,mid
warm,B0030DE8F2,5202,1,1,1,1,75,856,9,121,130,4,0.9601494396014943,0.039850560398505604,1.0,0.7810716220144378,0.8571428571428571,1.0,0.8948036391336246,high
warm,B0030DK7E8,5203,1,1,1,1,84,778,11,107,118,4,0.9690860215053764,0.030913978494623656,1.0,0.7496777237175046,0.8571428571428571,1.0,0.8838157747296981,high
warm,B0030DQ4N6,5204,1,1,1,1,103,103,17,12,29,5,0.9662921348314607,0.033707865168539325,1.0,0.2994149189227243,1.0,1.0,0.7547952216229535,low
warm,B0030F0U3Y,5205,1,1,1,1,46,312,7,48,55,4,0.9606557377049181,0.03934426229508197,1.0,0.5033688664477836,0.8571428571428571,1.0,0.7976076746852957,mid
warm,B0030F2X6G,5206,1,1,1,1,59,496,10,78,88,4,0.9470338983050848,0.05296610169491525,1.0,0.6547556913655711,0.8571428571428571,1.0,0.8505930634065212,high
warm,B0030F4XJQ,5207,1,1,1,1,51,979,10,145,155,4,0.9515765765765766,0.04842342342342342,1.0,0.8381445726668291,0.8571428571428571,1.0,0.9147791718619617,high
warm,B0030F6BDW,5208,1,1,1,1,34,88,5,11,16,4,0.9532710280373832,0.04672897196261682,1.0,0.11381564496592887,0.8571428571428571,1.0,0.6612640471666466,low
warm,B0030FAATI,5209,1,0,1,1,40,0,7,0,7,4,0.8,0.2,0.75,0.0,0.8571428571428571,1.0,0.5339285714285714,low
warm,B0030GFXMQ,5210,1,0,1,1,40,0,7,0,7,4,0.9705882352941176,0.029411764705882353,0.75,0.0,0.8571428571428571,1.0,0.5339285714285714,low
warm,B0030GFXNA,5211,1,0,1,1,48,0,10,0,10,4,0.925,0.075,0.75,0.0,0.8571428571428571,1.0,0.5339285714285714,low
warm,B0030GFXO4,5212,1,0,1,1,52,0,9,0,9,2,0.9318181818181818,0.06818181818181818,0.75,0.0,0.5714285714285714,1.0,0.47678571428571426,low
warm,B0030GFXOY,5213,1,0,1,1,49,0,10,0,10,4,0.926829268292683,0.07317073170731707,0.75,0.0,0.8571428571428571,1.0,0.5339285714285714,low
warm,B0030GFY02,5214,1,0,1,1,43,0,7,0,7,2,0.972972972972973,0.02702702702702703,0.75,0.0,0.5714285714285714,1.0,0.47678571428571426,low
warm,B0030GTYM6,5215,1,1,1,1,81,137,12,21,33,4,0.9247311827956989,0.07526881720430108,1.0,0.3403142874266874,0.8571428571428571,1.0,0.740538572027912,low
warm,B0030GYDTU,5216,1,1,1,1,67,1189,10,164,174,3,0.9372693726937269,0.06273062730627306,1.0,0.8757000618324736,0.7142857142857143,1.0,0.8993521644985086,high
warm,B0030GZXPI,5217,1,1,1,1,39,39,7,7,14,4,0.9393939393939394,0.06060606060606061,1.0,0.0729162764619658,0.8571428571428571,1.0,0.6469492681902594,low
warm,B0030H0MK8,5218,1,1,1,1,60,1026,11,156,167,4,0.933982683982684,0.06601731601731602,1.0,0.8623607212123342,0.8571428571428571,1.0,0.9232548238528883,high
warm,B0030HAE2Y,5219,1,1,1,1,49,269,7,40,47,4,0.9379562043795621,0.06204379562043796,1.0,0.45299728492151686,0.8571428571428571,1.0,0.7799776211511024,mid
warm,B0030HAEG0,5220,1,1,1,1,51,443,8,60,68,4,0.9652777777777778,0.034722222222222224,1.0,0.5715833572125297,0.8571428571428571,1.0,0.8214827464529567,mid
warm,B0030HAF4G,5221,1,1,1,1,56,445,9,60,69,4,0.9655963302752294,0.034403669724770644,1.0,0.5762851429097493,0.8571428571428571,1.0,0.8231283714469836,mid
warm,B0030HCSO6,5222,1,1,1,1,34,154,5,22,27,4,0.8950617283950617,0.10493827160493827,1.0,0.2768702239870249,0.8571428571428571,1.0,0.7183331498240301,low
warm,B0030HFX9S,5223,1,1,1,1,63,443,8,60,68,4,0.9662162162162162,0.033783783783783786,1.0,0.5715833572125297,0.8571428571428571,1.0,0.8214827464529567,mid
warm,B0030HKJ8I,5224,1,1,1,1,84,224,14,38,52,4,0.9382239382239382,0.06177606177606178,1.0,0.4853770673957075,0.8571428571428571,1.0,0.7913105450170691,mid
warm,B0030HMQTS,5225,1,1,1,1,40,1849,7,302,309,4,0.9614168247944339,0.038583175205566096,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B0030HNS04,5226,1,1,1,1,66,211,13,32,45,5,0.9449152542372882,0.05508474576271186,1.0,0.4390901449087373,1.0,1.0,0.803681550718058,mid
warm,B0030HPY74,5227,1,1,1,1,40,426,7,70,77,5,0.958974358974359,0.041025641025641026,1.0,0.6116459302060706,1.0,1.0,0.8640760755721247,high
warm,B0030HTXTY,5228,1,1,1,1,47,861,8,123,131,4,0.9345088161209067,0.0654911838790932,1.0,0.7835565653071721,0.8571428571428571,1.0,0.8956733692860815,high
warm,B0030MNNFO,5229,1,1,1,1,65,325,13,47,60,3,0.9375,0.0625,1.0,0.5313148160632591,0.7142857142857143,1.0,0.7788173284792835,mid
warm,B0030O3VRW,5230,1,1,1,1,48,244,9,40,49,4,0.9390243902439024,0.06097560975609756,1.0,0.4663366255416562,0.8571428571428571,1.0,0.784646390368151,mid
warm,B0030T174Q,5231,1,0,1,1,61,0,11,0,11,4,0.8823529411764706,0.11764705882352941,0.75,0.0,0.8571428571428571,1.0,0.5339285714285714,low
warm,B0030TZK6M,5232,1,1,1,1,99,765,15,122,137,4,0.9497282608695652,0.050271739130434784,1.0,0.7980819996732883,0.8571428571428571,1.0,0.9007572713142223,high
warm,B0030UG27W,5233,1,1,1,1,70,543,10,72,82,3,0.9681050656660413,0.03189493433395872,1.0,0.6319486371478165,0.7142857142857143,1.0,0.8140391658588786,mid
warm,B0030VT7XW,5234,1,1,1,1,46,46,8,8,16,4,0.875,0.125,1.0,0.11381564496592887,0.8571428571428571,1.0,0.6612640471666466,low
warm,B0030ZRQQ8,5235,1,1,1,1,35,2917,6,430,436,5,0.9526253454401895,0.0473746545598105,1.0,1.0,1.0,1.0,0.9999999999999999,high
warm,B003156NFW,5236,1,1,1,1,68,3299,9,452,461,4,0.9570112589559877,0.042988741044012284,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B003156NJ8,5237,1,1,1,1,78,421,14,63,77,4,0.9457547169811321,0.054245283018867926,1.0,0.6116459302060706,0.8571428571428571,1.0,0.835504647000696,mid
warm,B003156NMU,5238,1,1,1,1,67,509,11,77,88,4,0.9609856262833676,0.039014373716632446,1.0,0.6547556913655711,0.8571428571428571,1.0,0.8505930634065212,high
warm,B003156OJC,5239,1,0,1,1,98,0,11,0,11,3,0.9770114942528736,0.022988505747126436,0.75,0.0,0.7142857142857143,1.0,0.5053571428571428,low
warm,B003156OJM,5240,1,1,1,1,50,732,6,107,113,5,0.9657228017883756,0.03427719821162444,1.0,0.7356511726059191,1.0,1.0,0.9074779104120715,high
warm,B003176BES,5241,1,1,1,1,54,378,7,62,69,4,0.9027027027027027,0.0972972972972973,1.0,0.5762851429097493,0.8571428571428571,1.0,0.8231283714469836,mid
warm,B00317FSMY,5242,1,1,1,1,70,223,10,32,42,5,0.9407114624505929,0.05928853754940711,1.0,0.417052460886618,1.0,1.0,0.7959683613103162,mid
warm,B00317FT4G,5243,1,1,1,1,63,119,8,15,23,4,0.8395061728395061,0.16049382716049382,1.0,0.22649864246075851,0.8571428571428571,1.0,0.7007030962898368,low
warm,B00319V9BG,5244,1,1,1,1,51,966,8,153,161,5,0.9547038327526133,0.04529616724738676,1.0,0.8504769218328938,1.0,1.0,0.9476669226415128,high
warm,B0031AA5NS,5245,1,1,1,1,43,258,8,49,57,5,0.9354838709677419,0.06451612903225806,1.0,0.5148356032712502,1.0,1.0,0.8301924611449375,mid
warm,B0031B51Y0,5246,1,1,1,1,80,1766,11,283,294,4,0.9482870071105365,0.051712992889463474,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B0031D1MDM,5247,1,1,1,1,66,310,12,51,63,4,0.9558359621451105,0.04416403785488959,1.0,0.547002715078483,0.8571428571428571,1.0,0.8128795217060404,mid
warm,B0031DMKVA,5248,1,1,1,1,54,234,10,33,43,5,0.9595141700404858,0.04048582995951417,1.0,0.4245647105426213,1.0,1.0,0.7985976486899174,mid
warm,B0031EM85C,5249,1,1,1,1,50,374,10,72,82,4,0.936231884057971,0.06376811594202898,1.0,0.6319486371478165,0.8571428571428571,1.0,0.8426105944303072,high
warm,B0031NK6J8,5250,1,1,1,1,57,327,7,45,52,6,0.9610778443113772,0.038922155688622756,1.0,0.4853770673957075,1.0,1.0,0.8198819735884976,mid
warm,B0031NLHXC,5251,1,1,1,1,24,6463,3,758,761,4,0.7526149759256184,0.24738502407438154,1.0,1.0,0.8571428571428571,0.75,0.9464285714285714,high
warm,B0031NRC86,5252,1,1,1,1,74,389,12,52,64,5,0.9600997506234414,0.0399002493765586,1.0,0.5520689943642441,1.0,1.0,0.8432241480274855,high
warm,B0031W8Y3E,5253,1,1,1,1,36,238,6,43,49,4,0.915929203539823,0.084070796460177,1.0,0.4663366255416562,0.8571428571428571,1.0,0.784646390368151,mid
warm,B0031ZV8OS,5254,1,1,1,1,60,285,10,43,53,4,0.95578231292517,0.04421768707482993,1.0,0.49148506706834316,0.8571428571428571,1.0,0.7934483449024915,mid
warm,B00325D0WK,5255,1,1,1,1,70,130,11,19,30,4,0.9364161849710982,0.06358381502890173,1.0,0.3101295991006579,0.8571428571428571,1.0,0.7299739311138017,low
warm,B00326QY4K,5256,1,1,1,1,31,174,6,35,41,4,0.8622754491017964,0.1377245508982036,1.0,0.4093634362908173,0.8571428571428571,1.0,0.7647057741303575,mid
warm,B003282VZE,5257,1,1,1,1,33,291,4,49,53,4,0.9633699633699634,0.03663003663003663,1.0,0.49148506706834316,0.8571428571428571,1.0,0.7934483449024915,mid
warm,B00329L8TS,5258,1,1,1,1,39,135,7,20,27,4,0.9533333333333334,0.04666666666666667,1.0,0.2768702239870249,0.8571428571428571,1.0,0.7183331498240301,low
warm,B00329U5LK,5259,1,1,1,1,35,381,7,54,61,4,0.9581005586592178,0.04189944134078212,1.0,0.5366282415614164,0.8571428571428571,1.0,0.8092484559750671,mid
warm,B0032B3RTK,5260,1,1,1,1,41,546,8,87,95,4,0.9616161616161616,0.03838383838383838,1.0,0.6794959273822754,0.8571428571428571,1.0,0.8592521460123678,high
warm,B0032CDFCS,5261,1,1,1,1,28,1631,4,258,262,4,0.9542203147353362,0.045779685264663805,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,high
warm,B0032CF3F0,5262,1,1,1,1,46,221,9,39,48,4,0.9547511312217195,0.04524886877828054,1.0,0.4597350178170837,0.8571428571428571,1.0,0.7823358276645508,mid
warm,B0032D1ESO,5263,1,1,1,1,63,178,10,27,37,3,0.9514563106796117,0.04854368932038835,1.0,0.37665931784136814,0.7142857142857143,1.0,0.7246879041016216,low
warm,B0032DHP6O,5264,1,1,1,1,57,428,10,79,89,4,0.9723618090452262,0.02763819095477387,1.0,0.6584067736872751,0.8571428571428571,1.0,0.8518709422191176,high
warm,B0032FQSZG,5265,1,1,1,1,82,923,13,141,154,3,0.9765533411488863,0.023446658851113716,1.0,0.8360431604841407,0.7142857142857143,1.0,0.885472249026592,high
warm,B0032FSDOA,5266,1,1,1,1,84,957,15,157,172,4,0.9781859931113662,0.021814006888633754,1.0,0.8719440610740853,0.8571428571428571,1.0,0.9266089928045013,high
warm,B0032H2F4C,5267,1,1,1,1,79,425,13,75,88,4,0.9236276849642004,0.07637231503579953,1.0,0.6547556913655711,0.8571428571428571,1.0,0.8505930634065212,high
warm,B0032H2FWO,5268,1,1,1,1,62,216,10,37,47,4,0.9145299145299145,0.08547008547008547,1.0,0.45299728492151686,0.8571428571428571,1.0,0.7799776211511024,mid
warm,B0032H4FPO,5269,1,1,1,1,61,374,11,56,67,4,0.9326145552560647,0.0673854447439353,1.0,0.5668129298874459,0.8571428571428571,1.0,0.8198130968891774,mid
warm,B0032H7UQ0,5270,1,1,1,1,59,303,10,52,62,4,0.9174917491749175,0.08250825082508251,1.0,0.5418566485946096,0.8571428571428571,1.0,0.8110783984366848,mid
warm,B0032K5LI6,5271,1,1,1,1,54,269,9,44,53,4,0.9522058823529411,0.04779411764705882,1.0,0.49148506706834316,0.8571428571428571,1.0,0.7934483449024915,mid
warm,B0032K5YSI,5272,1,1,1,1,42,129,6,19,25,4,0.9115646258503401,0.08843537414965986,1.0,0.25265407544151985,0.8571428571428571,1.0,0.7098574978331033,low
warm,B0032K9Y1Q,5273,1,1,1,1,47,251,10,44,54,4,0.9475806451612904,0.05241935483870968,1.0,0.49748098700458726,0.8571428571428571,1.0,0.7955469168801769,mid
warm,B0032O52QS,5274,1,1,1,1,90,425,14,69,83,3,0.8931818181818182,0.10681818181818181,1.0,0.6358620787515756,0.7142857142857143,1.0,0.8154088704201943,mid
warm,B0032PQPWW,5275,1,1,1,1,99,515,17,80,97,4,0.9536679536679536,0.04633204633204633,1.0,0.6862336602778424,0.8571428571428571,1.0,0.8616103525258162,high
warm,B0032R48MO,5276,1,1,1,1,72,294,11,49,60,4,0.9290322580645162,0.07096774193548387,1.0,0.5313148160632591,0.8571428571428571,1.0,0.807388757050712,mid
warm,B0032RMX3U,5277,1,1,1,1,38,154,5,26,31,4,0.9382716049382716,0.06172839506172839,1.0,0.3205040726177246,0.8571428571428571,1.0,0.733604996844775,low
warm,B0032RQ8YA,5278,1,1,1,1,105,1242,14,184,198,4,0.9548167092924126,0.045183290707587385,1.0,0.9176959698494735,0.8571428571428571,1.0,0.9426221608758872,high
warm,B0032VJBXQ,5279,1,1,1,1,59,523,7,75,82,5,0.9661354581673307,0.03386454183266932,1.0,0.6319486371478165,1.0,1.0,0.8711820230017356,high
warm,B0032Z1WPC,5280,1,1,1,1,55,224,9,35,44,3,0.9098360655737705,0.09016393442622951,1.0,0.43190813122651656,0.7142857142857143,1.0,0.7440249887864236,low
warm,B0032Z21HK,5281,1,1,1,1,58,295,8,50,58,3,0.8964401294498382,0.10355987055016182,1.0,0.520421525075606,0.7142857142857143,1.0,0.775004676633605,mid
warm,B0032ZQJ1E,5282,1,1,1,1,26,426,5,71,76,3,0.9525065963060686,0.047493403693931395,1.0,0.6074295043726803,0.7142857142857143,1.0,0.8054574693875809,mid
warm,B0033041GI,5283,1,1,1,1,62,317,11,51,62,3,0.956386292834891,0.04361370716510903,1.0,0.5418566485946096,0.7142857142857143,1.0,0.7825069698652563,mid
warm,B00331YTGY,5284,1,1,1,1,33,776,7,127,134,4,0.9203539823008849,0.07964601769911504,1.0,0.7908999859910675,0.8571428571428571,1.0,0.898243566525445,high
warm,B0033AYPXC,5285,1,1,1,1,21,576,4,98,102,3,0.9798792756539235,0.02012072434607646,1.0,0.7024941525340771,0.7142857142857143,1.0,0.8387300962440698,mid
warm,B0033EUIO8,5286,1,1,1,1,59,265,8,42,50,4,0.9782608695652174,0.021739130434782608,1.0,0.47280749973047964,0.8571428571428571,1.0,0.7869111963342393,mid
warm,B0033EWRSI,5287,1,1,1,1,52,478,10,76,86,4,0.9579646017699115,0.0420353982300885,1.0,0.6473288155750426,0.8571428571428571,1.0,0.8479936568798364,high
warm,B0033GLYQM,5288,1,1,1,1,50,848,9,128,137,3,0.973718791064389,0.026281208935611037,1.0,0.7980819996732883,0.7142857142857143,1.0,0.8721858427427938,high
warm,B0033H00ZW,5289,1,1,1,1,64,211,13,29,42,5,0.9364406779661016,0.0635593220338983,1.0,0.417052460886618,1.0,1.0,0.7959683613103162,mid
warm,B0033I9Y1C,5290,1,1,1,1,29,1024,5,173,178,5,0.9668192219679634,0.03318077803203661,1.0,0.8830849742906923,1.0,1.0,0.9590797410017423,high
